,entry_id,entity_id,accession
216668,7qcg,1,P0DTD1
216669,7qcm,1,P0DTD1
216670,7lca,1,P07097
216671,7lch,1,Q5WPU5
216672,7lcm,1,P0AEV1
216673,7lcu,1,P09958
216674,7lcw,1,A0A1H8GYX0
216675,6zou,2,P23638
216676,6zou,9,P25451
216677,6zou,11,P30656
216678,6zou,12,P23724
216679,6zox,1,P0DTC2
216680,6zp6,8,P25043
216681,6zp8,3,P40303
216682,6zp8,5,P40302
216683,6zp8,9,P25451
216684,6zpa,1,A0A8I3AZS8
216685,6zpb,1,A0A8I3AZS8
216686,6zpc,1,A0A8I3AZS8
216687,6zpo,4,P05631
216688,6zpo,12,P13620
216689,7jt9,1,P09769
216690,7jtf,3,B9V0E2
216691,7jti,4,F1Q9N9
216692,7jtk,4,Q01656
216693,7jtt,1,P00929
216694,7jtv,1,Q9I5W4
216695,7jtz,1,P38682
216696,7ju7,1,P0DTD1
216697,7jue,1,P22897
216698,3ojy,1,P07357
216699,3ojy,2,P07358
216700,3okv,1,P00918
216701,3ol7,1,P03300
216702,7wzf,1,A0A9X8MSQ8
216703,7wzl,1,Q82D73
216704,7wzz,1,F4NC28
216705,7x07,1,P33897
216706,7x0a,7,P50990
216707,7x0a,8,P40227
216708,7x0q,1,A3DGK4
216709,7o97,1,A0A0G1XU35
216710,3v4p,2,P26010
216711,3v4u,2,A2NHM3
216712,3v4v,2,P26010
216713,3v4w,1,P02545
216714,3v51,1,Q9BJF5
216715,7zp8,6,P0A7P5
216716,7zp8,8,A0A2X1PTA3
216717,7zp8,17,P0AA10
216718,7zp8,28,P60624
216719,7zp8,30,P0A7L8
216720,7zp9,1,O87952
216721,7zpa,1,Q5WKW3
216722,7zpc,1,P24941
216723,7zpd,1,Q32ZE1
216724,7zpi,1,Q8R418
216725,7zpj,1,Q8R418
216726,7zpl,2,M9TLW3
216727,7zpq,6,P32905
216728,7zpq,16,Q08745
216729,7zpq,17,P0CX47
216730,7zpq,22,P0CX51
216731,7zpq,23,P14127
216732,7zpq,30,P0CX31
216733,7zpq,35,P41057
216734,7zpq,38,P38011
216735,7zpq,44,P05737
216736,7zpq,56,P0CX23
216737,7zpq,65,P05747
216738,7zq1,1,Q32ZE1
216739,7zq5,3,P0AG51
216740,7zq5,6,P0A7P5
216741,7zq5,22,P0C018
216742,7zq5,26,P61175
216743,7zq6,2,P0A7M6
216744,7zq6,3,P0AG51
216745,7zq6,6,P0A7P5
216746,7zq6,14,P62399
216747,7zq6,22,P0C018
216748,7zq7,1,Q19VG8
216749,7zqj,1,O98187
216750,7ekv,1,Q13526
216751,7ekw,1,Q6FSK0
216752,7el4,1,O15151
216753,7el6,1,Q8TEV9
216754,7elc,1,Q6IVU0
216755,7elg,1,Q9GZQ8
216756,7eln,3,Q02MM2
216757,7em9,2,Q07717
216758,7emd,2,Q07717
216759,7emf,24,Q9H204
216760,7emf,6,Q96G25
216761,7tkd,10,P30902
216762,7tkd,11,Q06405
216763,7tke,11,Q06405
216764,7tkh,2,P07251
216765,7tkh,14,P00856
216766,7tki,12,Q12349
216767,7tkj,2,P07251
216768,7tkj,6,P21306
216769,7tkj,13,P81450
216770,7tkj,14,P00856
216771,7tkk,5,Q12165
216772,7tkk,8,P00854
216773,7tkk,12,Q12349
216774,7tkk,13,P81450
216775,7tkl,3,P00830
216776,7tkn,10,P30902
216777,7azr,1,O30970
216778,7ktl,1,Q9NP87
216779,7kto,1,Q9PPB4
216780,7ktp,4,Q09028
216781,7ktq,2,P62799
216782,7ktr,3,Q8NEM7
216783,7ktr,10,Q96BN2
216784,7ktt,1,P18206
216785,7ktx,5,P40540
216786,7ku2,1,P00766
216787,7ku3,1,P00766
216788,7ku6,2,Q9PPB4
216789,7kua,1,B0FXI7
216790,7kuf,1,Q6MX01
216791,7kuf,2,P9WGI1
216792,7kug,2,P9WGI1
216793,7kuh,1,Q60932
216794,7kux,5,A0A2K1IB10
216795,7kux,6,A0A2K1K0E4
216796,7kuy,2,P48167
216797,7kv9,2,P14335
216798,7ly5,1,A0A8X6EGY4
216799,7ly6,1,A0A8X6EGY6
216800,7ly9,6,W6HZ60
216801,7lya,2,P62805
216802,7lya,3,P06899
216803,7lyb,3,P06899
216804,7lyc,2,P62805
216805,7lza,1,Q8CJW1
216806,7lzf,1,Q9BYW2
216807,7lzh,1,Q8GXJ4
216808,7lzo,1,Q9NAV7
216809,7lzt,1,P0DTD1
216810,7m03,1,P0DTD1
216811,7wkj,3,P0DTC9
216812,7wll,1,Q9P0X4
216813,7wlr,4,A0A1B2JBS1
216814,7wlx,2,Q15596
216815,7nav,14,P0AG59
216816,7nav,20,P0A7U7
216817,7nav,21,P0A7G2
216818,7nax,3,P0A7V3
216819,7nax,11,P0A7R9
216820,7nax,12,P0A7S3
216821,7nb8,3,O77382
216822,7nbx,2,P77774
216823,7nby,1,P0DTD1
216824,7nbz,1,A9CEY9
216825,7nc5,1,B0Y813
216826,7e5f,1,Q07869
216827,7e5o,3,P0DTC2
216828,7e5u,1,A0A2Z5XAU0
216829,7e5z,1,C5ATT7
216830,7e62,2,P62983
216831,7e6b,1,O32164
216832,7e6g,1,A0A069QEY1
216833,7e6g,2,A0A072ZHB4
216834,7e6j,1,Q12797
216835,7e6j,2,P00742
216836,7e6z,1,Q8RUT8
216837,7e6z,1,Q93WP2
216838,7e73,1,P28482
216839,7e76,1,A0A3B6LNA8
216840,9rcr,1,A0AAN5KVK2
216841,9rcv,2,O15533
216842,9rcv,6,P14334
216843,9rcz,1,A0A8B1K137
216844,9re4,1,P25321
216845,9re7,1,P25321
216846,9rfu,2,P9WJV1
216847,9rgb,1,P9WJS7
216848,9rhx,1,P0DTC1
216849,9ri3,1,P0DTC1
216850,9ri9,1,A0A3Q7GDL1
216851,9rib,1,Q6GQT0
216852,9riz,1,P0DTC1
216853,9rjs,4,Q8SD88
216854,7ega,23,I3LGP4
216855,7ega,26,I3LSI7
216856,7ega,28,I3LCB2
216857,7ega,31,F1RKE4
216858,7egd,6,Q15545
216859,7o11,3,P19845
216860,7o12,1,P19844
216861,7o19,3,P0A7V3
216862,7o19,6,P02358
216863,7o19,16,P0A7T3
216864,7o19,21,P68679
216865,7o19,46,P0A7M6
216866,7o1a,8,P0A7W7
216867,7o1a,18,P0A7T7
216868,7o1a,21,P68679
216869,7o1a,28,P0AG55
216870,7o1a,33,P02413
216871,7o1c,2,P0A7V0
216872,7o1c,3,P0A7V3
216873,7o1c,7,P02359
216874,7o1c,10,P0A7R5
216875,7o1c,56,P07012
216876,7o1v,3,P32422
216877,7o1v,5,P12975
216878,8yv9,1,O18068
216879,8yvb,1,B2MZC6
216880,8yvd,1,P45689
216881,8yvf,3,O85041
216882,7pxx,2,Q01782
216883,7py0,4,P0A7Z4
216884,7py0,6,P0A8T7
216885,7py6,8,P0AFG0
216886,7py7,6,P0A8T7
216887,7py7,8,P0AFG0
216888,7pyb,1,Q8IEE9
216889,7pyj,3,P0A8T7
216890,7pyk,4,P0A800
216891,7pyn,1,A0A0S2GKZ1
216892,7pyv,1,P22314
216893,6m68,1,Q96RD7
216894,6m6a,5,Q72KB4
216895,6m6b,1,Q5SHR6
216896,6m6c,4,Q8RQE7
216897,6m6f,1,Q9NSA1
216898,6m6h,7,P22486
216899,6m6m,1,D2PL27
216900,6m72,1,A0QUZ2
216901,6m7d,1,O57286
216902,7mvx,2,G0S024
216903,7mvy,1,G0SFH5
216904,7mvz,1,G0SFH5
216905,7mw2,1,P0DTC2
216906,7mw7,1,P30046
216907,7mwe,1,Q7Z6Z7
216908,7mwk,1,Q9UBB5
216909,7mx0,1,C3W5S0
216910,7mx1,1,P53350
216911,7mx2,3,Q147X3
216912,7fdb,14,Q3E7B6
216913,7fdc,2,P16140
216914,7fdc,9,P32563
216915,7fdc,11,P23968
216916,7fdc,16,P0C5R9
216917,7fde,6,P32610
216918,7fde,7,P39111
216919,7fdi,2,P0DTC2
216920,7fdn,1,Q9CAD0
216921,7fdw,1,P24627
216922,7fee,1,P21554
216923,7fek,1,P05413
216924,7fem,1,P0DTC2
216925,7fes,1,P80244
216926,7feu,1,P05413
216927,7fev,1,W8PB08
216928,7few,1,P55222
216929,7ff5,1,B8I8F1
216930,7cq5,2,P51798
216931,7cq6,2,P51798
216932,7cqc,3,Q86YL7
216933,7cqi,3,Q8N138
216934,7cqi,4,Q969W0
216935,7cqt,1,Q9M6U3
216936,7qik,2,P0DTC9
216937,7qio,1,Q5SX39
216938,7qiq,3,P00766
216939,7qit,1,P00766
216940,7qix,2,K4C3A4
216941,7qix,5,A0A3Q7F1W7
216942,7qix,10,A0A3Q7G7P4
216943,7qiy,2,A0A3Q7HBR5
216944,7qiy,11,K4B4Z0
216945,7qiy,14,A0A3Q7F3F2
216946,7qj0,4,Q9BSJ2
216947,7qj0,2,Q96CW5
216948,7qj0,5,Q9UGJ1
216949,7qj1,5,Q9UGJ1
216950,7qj1,6,Q96RT7
216951,7qj2,6,Q96RT7
216952,7v5g,9,P25787
216953,7v5r,1,P68082
216954,7v5s,1,Q13867
216955,7v5u,1,P05413
216956,7v5z,1,Q2FVF7
216957,7v69,3,P59768
216958,7v6b,1,A1ZAW0
216959,7v6o,1,K0BRG7
216960,7v6p,1,P49321
216961,7v6q,2,P68431
216962,7v6u,1,P0AFV4
216963,7v6w,2,Q2FVF7
216964,7v6x,1,P93836
216965,7pe3,1,Q7JP52
216966,7s1s,2,Q9BQA1
216967,7s1t,1,Q9NUX5
216968,7s20,1,Q1D6H4
216969,7s26,1,Q13464
216970,7s29,1,P00698
216971,7s2h,1,Q4E4E1
216972,7s2v,1,P00698
216973,7s2x,1,B0L7F9
216974,7s2z,1,V9M398
216975,7s37,1,Q99ZW2
216976,7tnv,1,P00387
216977,7tog,1,A0A5M4AV20
216978,7tom,1,Q58036
216979,7pan,43,Q50307
216980,7pan,48,P75238
216981,7pao,2,P75447
216982,7pao,17,Q50305
216983,7pao,20,Q50309
216984,7pao,21,P75541
216985,7pao,31,P75540
216986,7pao,33,P75550
216987,7pao,36,Q50300
216988,7pao,39,Q50302
216989,7pao,44,P75578
216990,7paq,33,P75550
216991,7paq,38,Q59547
216992,7paq,40,P75133
216993,7paq,43,P75575
216994,7paq,45,Q50307
216995,7paq,48,Q50310
216996,7paq,51,P78015
216997,7par,17,Q50305
216998,7par,18,P75173
216999,7par,25,P75239
217000,7par,38,Q59547
217001,7par,40,P75133
217002,7par,43,P75575
217003,7par,48,Q50310
217004,7par,50,P75238
217005,7pas,2,P75447
217006,7pas,7,Q50301
217007,7pas,24,P75577
217008,7pas,32,P75178
217009,7pas,47,P78020
217010,7pas,48,P75238
217011,7pat,2,P75447
217012,7pat,10,P75240
217013,7pat,12,P75178
217014,7pat,16,Q59547
217015,7pat,18,P75133
217016,7pat,21,P75575
217017,7pat,26,Q50310
217018,7pay,1,Q86SQ9
217019,7pb0,1,Q86SQ9
217020,7pb8,4,Q6IPU0
217021,7pbt,1,Q5M2B1
217022,8exk,2,O60674
217023,8exm,2,P52333
217024,8exp,1,P18357
217025,8eyp,2,P0A2K1
217026,8eyr,1,Q60751
217027,8eyt,8,P0AG63
217028,8eyt,20,P0A7T7
217029,8eyt,21,P06992
217030,8eyy,1,P15208
217031,8xsx,5,P39023
217032,8xsx,7,P46777
217033,8xsx,10,P62424
217034,8xsx,20,Q07020
217035,8xsx,22,Q02543
217036,8xsx,29,P61353
217037,8xsx,43,P62945
217038,8xsx,71,P15880
217039,8xsx,75,P62277
217040,8xsx,66,P62266
217041,8xsy,83,Q9UQ80
217042,8xsy,9,P18124
217043,8xsy,12,P27635
217044,8xsy,21,Q02543
217045,8xsy,34,P18077
217046,8xsy,41,P62987
217047,8xsy,45,P46779
217048,8xsy,72,P62753
217049,8xsy,67,P62854
217050,8xsy,82,P62979
217051,8xsy,70,P63244
217052,8xsz,9,P18124
217053,8xsz,12,P27635
217054,8xsz,15,P50914
217055,8xsz,27,P61254
217056,8xsz,34,P18077
217057,8xsz,39,P63173
217058,8xsz,41,P62987
217059,8xsz,53,P46782
217060,8xsz,73,P25398
217061,8xsz,79,P42677
217062,8xt0,50,Q8TAE8
217063,8xt0,12,Q9NX20
217064,8xt0,15,P49406
217065,8xt0,19,Q16540
217066,8xt0,34,Q8IXM3
217067,7q2v,1,Q8IEE9
217068,7q2y,1,P38989
217069,7q33,1,Q14498
217070,7q36,1,N0DKS8
217071,7q3e,1,Q8C456
217072,7q3l,7,O43719
217073,7q41,1,Q05086
217074,7q42,2,Q9UIF8
217075,7q43,2,Q96BY6
217076,3wfn,1,P0DP26
217077,3wfp,1,O67911
217078,7pkm,1,P47205
217079,7pkn,1,Q9H3R5
217080,7pkq,1,A0A2K3CST5
217081,7pkq,6,A0A2K3DZV7
217082,7pkq,35,A8J6P9
217083,7pkq,27,A0A2K3DPT3
217084,7pks,23,Q9H0H0
217085,6yk7,1,P47811
217086,6yka,1,A0A8I3B064
217087,6ykc,1,P00918
217088,6ykl,1,Q5FAJ3
217089,6ykm,1,A0A0H3PAV1
217090,6ykm,2,A0A0H3PBX6
217091,6ykx,1,Q5FAJ3
217092,6yl0,1,Q96MU7
217093,6yl4,1,P34913
217094,7jxu,1,Q8NB16
217095,7jxy,1,Q5TCY1
217096,7jya,2,P04618
217097,7jyw,1,A0A5H2UYS3
217098,7w5j,1,A0A5S9I252
217099,7w65,2,P0C6Q5
217100,6ymo,1,P63104
217101,6ymp,2,P00734
217102,6ymu,1,Q9X0C6
217103,6ymx,18,P00127
217104,6ymx,2,P00410
217105,6ymx,3,P00420
217106,6ymx,6,P00427
217107,6ymy,7,P10174
217108,6yn3,1,P00734
217109,6y7v,1,Q5ZKX9
217110,6y82,1,P47811
217111,6y86,1,Q9X1H2
217112,6y8m,1,P01584
217113,6y91,1,Q6VVP7
217114,6y9m,1,P36291
217115,6y9n,1,Q80VW5
217116,7r4x,26,P62277
217117,7r4x,18,P62266
217118,7r4x,30,P62851
217119,7r4x,32,P62861
217120,7r54,1,Q9NR97
217121,7r5d,1,Q460N3
217122,7r5h,1,P10636
217123,7unf,6,P36543
217124,7oi8,27,Q9BZE1
217125,7oi8,30,Q9NQ50
217126,7oi8,10,Q9NX20
217127,7oi8,15,Q7Z2W9
217128,7oi8,39,Q8N5N7
217129,7oi8,41,Q86TS9
217130,7oi9,29,Q9NYK5
217131,7oi9,30,Q9NQ50
217132,7oi9,2,P09001
217133,7oi9,6,Q9Y3B7
217134,7oi9,21,Q9HD33
217135,7oi9,41,Q86TS9
217136,7oi9,42,Q96EL3
217137,7oi9,50,Q96EH3
217138,7oia,25,Q9BQ48
217139,7oia,29,Q9NYK5
217140,7oia,30,Q9NQ50
217141,7oia,5,Q7Z7H8
217142,7oia,16,Q9NWU5
217143,7oia,17,Q16540
217144,7oia,21,Q9HD33
217145,7oia,32,Q9Y6G3
217146,7w51,1,P68139
217147,7w59,28,P62316
217148,7w59,31,P62308
217149,7w59,35,O15234
217150,7w59,24,Q9UNP9
217151,7w5a,41,Q9UMS4
217152,7w5a,30,Q9UNP9
217153,7rh2,1,Q15306
217154,7rh5,6,A0R056
217155,7rh6,8,A0R057
217156,7rh6,10,A0R1B6
217157,7rh6,12,A0R562
217158,7rh7,8,A0QVH4
217159,7rh7,4,A0R049
217160,7r5s,15,Q8N2Z9
217161,7r5v,10,Q7L2Z9
217162,7r6k,3,P39744
217163,7r6k,12,Q04660
217164,7r6k,15,P25582
217165,7r6t,1,Q9Y2C4
217166,7r6w,5,P0DTC2
217167,7r70,1,Q6ZSG1
217168,7r77,1,J9VI03
217169,7r7a,3,P43586
217170,7r7a,20,P04456
217171,7r7a,46,P14120
217172,7r7a,30,Q04660
217173,7r7a,55,P25582
217174,7r7c,9,P36049
217175,7r7c,10,Q02892
217176,7r7c,5,P40078
217177,7r7s,2,O35987
217178,7anh,1,A0A5T1PRU5
217179,7ans,1,P0DTD1
217180,7anw,1,Q6SZW1
217181,7ao4,1,C9K1X5
217182,7aoa,4,Q09028
217183,7tmm,3,P22203
217184,7tmo,5,P32610
217185,7tmo,6,P39111
217186,7tmp,2,P16140
217187,7tmp,7,P41807
217188,7tmq,1,P17255
217189,7tmr,1,P17255
217190,7tmr,7,P31412
217191,7tmr,8,P41807
217192,7tmr,13,Q3E7B6
217193,7tmr,14,P0C5R9
217194,7tmu,1,A0A5P8YK04
217195,7tn5,1,Q84Y01
217196,7ast,2,Q9Y2Y1
217197,7ast,1,O14802
217198,7asy,1,P01375
217199,7at8,2,Q15022
217200,7at8,6,P02281
217201,7atf,1,A0A8I3AZT7
217202,7atj,1,P00433
217203,7atr,2,P33913
217204,7au6,1,P98002
217205,7auc,1,P54132
217206,7aue,1,P32245
217207,7cwj,1,G9MQD3
217208,7cwl,1,P0DTC2
217209,7cwu,3,P0DTC2
217210,7cx0,1,Q838D6
217211,7cx2,3,P62873
217212,7cx3,1,P43116
217213,7cx6,1,P14779
217214,7cx9,1,P0DTD1
217215,7cxb,1,P16110
217216,7cxd,1,P08699
217217,7cxj,2,Q15788
217218,7tp0,1,P0DTC2
217219,7tp1,1,P0DTC2
217220,7tpf,1,P0DTC2
217221,7tpk,1,P0DTC2
217222,7tpm,1,O51321
217223,7tpt,6,Q148J6
217224,7tq4,1,P0DTD1
217225,7tq5,1,P0DTD1
217226,7tqi,1,P00459
217227,7tql,6,P15880
217228,7tql,13,P46782
217229,7tql,21,P08708
217230,7tql,26,P62266
217231,7tqm,1,Q2IU02
217232,7tqq,1,Q9NSU2
217233,7tu3,1,A3XHN1
217234,7tu8,1,A3XHN1
217235,7tub,3,Q99832
217236,7tub,9,P40227
217237,7tuc,2,P61769
217238,7tuo,1,Q96RU2
217239,7tur,1,P00503
217240,7tut,36,G1SYU7
217241,7tuu,1,P0DTD1
217242,7tuv,1,Q95Z12
217243,7tuw,1,Q7M119
217244,7tuw,2,Q7M158
217245,7tuw,4,P95673
217246,7tux,1,P20035
217247,7xra,1,A0A2P2GK84
217248,7xro,1,Q9RQ20
217249,7xrq,1,Q59T95
217250,7xs7,1,P08004
217251,7xsd,1,O86418
217252,7xsf,1,K1KZY4
217253,7xsg,1,K1KV82
217254,8ok0,1,P15559
217255,8ok7,1,M4T0B2
217256,8okb,1,P0DTD1
217257,8okc,1,P0DTD1
217258,8okf,1,P08515
217259,8oki,1,Q8U0M4
217260,8oki,10,P60292
217261,7zmo,1,O94762
217262,7zmy,1,A0AA82WPB4
217263,7zn7,3,Q5XI26
217264,7znj,3,Q9Y5S9
217265,7vy6,4,P03313
217266,7vy8,4,F1SJP6
217267,7vy8,16,F1S1A8
217268,7vy9,2,K7GR43
217269,7vy9,10,A0A480KM09
217270,7vy9,20,Q9TDR1
217271,7vye,2,K7GR43
217272,7vye,12,I3LDC3
217273,7vye,14,A1XQS6
217274,7vyf,8,A0A8W4F7N8
217275,7vyf,9,A0A287AE88
217276,7vyg,16,F1SV23
217277,7vyg,28,F1SCH1
217278,7vyh,10,I3LRR4
217279,7vyh,15,A0A286ZNN4
217280,7vyi,4,I3LGM4
217281,7vyi,14,A1XQS6
217282,7vyi,20,Q9TDR1
217283,7vyi,25,O79881
217284,7vyi,29,F1SIS9
217285,7vyk,1,P03313
217286,7vyl,1,P03313
217287,7vyl,4,P03313
217288,8igw,1,Q08636
217289,8ih6,1,Q9KWS4
217290,8ih7,1,Q9KWS0
217291,8ihb,5,P63213
217292,8ihf,1,P63096
217293,8ihk,1,P49019
217294,8ihl,2,P62805
217295,8ihl,3,P04908
217296,8iie,1,A0QP43
217297,8iiy,2,P68431
217298,8iiz,1,O95619
217299,8iiz,2,P68431
217300,8ij1,4,Q15369
217301,8ij1,5,Q9UK73
217302,8ijb,2,P62873
217303,8ijk,1,O43526
217304,8ijk,2,P0DP23
217305,8ijm,2,P07340
217306,8ga1,1,P37019
217307,8ga8,1,P40505
217308,8gae,4,P53041
217309,8gaj,2,P55788
217310,8gal,1,P0ADV1
217311,8gam,2,D0W8X5
217312,8gam,3,D0W8X5
217313,8gap,2,D2CVN6
217314,8gap,4,A0A0U8UFF4
217315,8ud6,31,Q5SHR2
217316,8ud6,18,Q5SHP3
217317,8ud6,36,Q5SHQ5
217318,8ud6,47,Q5SJH3
217319,8ud6,52,Q5SIH3
217320,8ud7,23,P60494
217321,8ud7,29,P80340
217322,8ud7,18,Q5SHP3
217323,8ud7,21,Q5SHZ1
217324,8ud7,41,Q5SHN7
217325,8ud7,43,Q5SHN3
217326,8ud7,44,P80377
217327,8ud7,51,P80380
217328,8ud8,23,P60494
217329,8ud8,5,Q5SHN9
217330,8ud8,6,Q5SHQ0
217331,8ud8,15,P60490
217332,8ud8,16,P60491
217333,8ud8,35,P80373
217334,8ud8,45,P0DOY6
217335,8ud8,50,Q5SHP2
217336,8ud8,51,P80380
217337,8ud9,7,P25788
217338,8ud9,10,P49720
217339,7vrw,1,P0DTC2
217340,7phl,1,P48547
217341,7phn,1,P47205
217342,7phr,4,P04234
217343,7phz,1,P0DTD1
217344,7pi0,1,D0FY08
217345,7pi0,2,A0A1C8XRM6
217346,7pi0,7,D0FY18
217347,7pi0,9,D0FXX5
217348,8uew,33,F1SGC6
217349,8uew,37,B8Y651
217350,8uex,9,A0A286ZUN9
217351,8uex,10,O79882
217352,8uex,39,K7GSE5
217353,8uey,11,P56632
217354,8uey,15,F1SIS9
217355,8uey,21,A0A8D0UWW0
217356,8uey,31,A0A8D1IZ33
217357,8uey,34,A0A4X1UIV8
217358,8uey,42,F1SQP4
217359,8uey,43,A0A8W4F7N8
217360,8uez,20,A0A8D1KH26
217361,8uez,44,A0A4X1TE42
217362,8uf6,1,P97438
217363,8ufa,2,P08768
217364,8ufe,1,A0A653FLF0
217365,8ufh,3,Q6FFD6
217366,8ufi,2,P23439
217367,7umk,2,P03519
217368,7umr,1,C6H0Y9
217369,7umu,1,Q9Y6W6
217370,7umw,1,P0AEK4
217371,7umx,1,D0CAD5
217372,7uw4,2,Q15596
217373,7uwe,7,P0A800
217374,7uwh,4,P0A7Z4
217375,7uwh,7,P0A800
217376,7uwl,3,Q96F46
217377,8ury,39,P0A7J7
217378,8usb,11,P17980
217379,8usb,18,P25788
217380,8usb,21,O43242
217381,8usb,5,Q13200
217382,8usc,14,P17980
217383,8usc,1,P25787
217384,8usc,22,Q99436
217385,8usc,4,O00231
217386,8usc,8,P55036
217387,8usc,3,Q13200
217388,8usn,3,Q05322
217389,8usz,1,P0DTC2
217390,8ut0,41,P26321
217391,8ut0,53,P0CX49
217392,8ut0,29,P41057
217393,8ut0,11,P0CX39
217394,7fzt,1,P15090
217395,7g0r,1,P15090
217396,7g0s,1,P15090
217397,7g0u,1,P15090
217398,7g15,1,P15090
217399,7g1h,1,P15090
217400,7g1u,1,P15090
217401,7g1v,1,P15090
217402,7g1w,1,P15090
217403,7g39,1,Q64610
217404,7g3a,1,Q64610
217405,7g3e,1,Q64610
217406,7g43,1,Q64610
217407,7g4g,1,Q64610
217408,7g4o,1,Q64610
217409,7g4w,1,Q64610
217410,8agw,11,P04456
217411,8agw,15,P05747
217412,8agw,20,P87262
217413,8agw,22,P05745
217414,8agw,43,Q12690
217415,8agx,1,P05748
217416,8agx,9,P0CX41
217417,8agx,45,Q12532
217418,8agx,29,P0CX86
217419,8agx,46,Q04781
217420,8agz,6,P0CX23
217421,8agz,26,P0CH08
217422,8agz,27,P0CX27
217423,8agz,28,P0CX25
217424,8agz,34,P14126
217425,8ah1,1,P03088
217426,8ah2,1,P63104
217427,8ah3,1,F5IZG2
217428,8ah8,1,P78352
217429,8ahq,1,A4PHM7
217430,8ahx,1,C1DMA8
217431,8ahz,1,A4PHM7
217432,8aia,1,A0A0H3CD98
217433,8aic,1,K7YEW5
217434,8aid,1,Q9HWJ8
217435,8aii,1,A0A133MWI0
217436,8ain,1,Q2G0J7
217437,8ae5,2,B9V973
217438,8ae6,2,Q03897
217439,8ae6,1,P38742
217440,8aeb,1,P0DTD1
217441,8ael,1,P07355
217442,8aeq,1,A9WIU3
217443,8aes,1,Q97VW7
217444,8aet,1,A9WIU3
217445,8aeu,1,Q00987
217446,8aey,1,P9WNE5
217447,8af3,1,P51659
217448,8afc,1,P01116
217449,8afd,1,P01116
217450,8duh,1,P03372
217451,8dui,1,P03372
217452,8duo,1,P04530
217453,8dv2,2,P0DOX5
217454,8cvm,25,Q6A5A1
217455,8cvm,8,Q6A6P5
217456,8cvm,13,Q6A7V3
217457,8cvm,19,Q6A9I2
217458,8cvq,1,Q9NUW8
217459,8cvr,3,P25789
217460,8cvr,7,P25788
217461,8cvs,2,P25789
217462,5bmg,1,P19909
217463,8dcq,1,A0A0M3KKW9
217464,8dcs,4,P63212
217465,8dcu,1,P00698
217466,8dd0,3,I3LS66
217467,8dd7,1,O77059
217468,8dd9,1,P0DTD1
217469,8dda,1,Q9UDR5
217470,8ddi,1,P0DTD1
217471,8adg,5,P0A937
217472,8adm,2,P40818
217473,8ady,2,P01871
217474,7zdh,10,W5NQT7
217475,7zdh,18,W5QF73
217476,7zdh,19,A0A6P3E975
217477,7zdj,33,W5PB27
217478,7zdj,11,W5NQT7
217479,7zdj,37,A0A6P7EX23
217480,7zdj,15,A0A836D7R1
217481,7zdj,29,A0A6P9FRJ5
217482,7zdm,1,W5PUX0
217483,7zdm,6,A0A6P7E5N1
217484,7zdm,27,A0A8N7XJG2
217485,7zdm,10,W5PE07
217486,7zdm,12,A0A8N7XJ49
217487,7zdm,29,A0A8N7XJK5
217488,7zdm,43,A0A7M4DUG1
217489,7zdp,33,W5PB27
217490,7zdp,35,A0A6P3TFB2
217491,7zdp,8,O78748
217492,7zdp,42,W5QC06
217493,7zdp,43,W5P0I2
217494,7zdp,23,A0A6P3E749
217495,7zdq,1,Q9BYF1
217496,7ze3,1,P35104
217497,7ze5,1,P23886
217498,7ze8,2,P35107
217499,7ze9,1,G2QH80
217500,7zeb,3,O78747
217501,7zeb,9,A0A8N7XJ91
217502,7zeb,10,A0A8N7XJ68
217503,7zeb,38,W5PE07
217504,7zeg,1,Q969T7
217505,7vgs,1,P0DTC5
217506,7vgz,4,P63212
217507,7vh3,1,Q6IUF8
217508,7vh6,1,P05030
217509,7vhe,2,A7UQX3
217510,7vhf,1,Q7DI68
217511,7vhp,2,P0ABC7
217512,7vhz,1,Q09472
217513,7vi9,1,P03713
217514,7vib,1,Q9BYF1
217515,7vig,1,P62873
217516,7vig,2,P59768
217517,7vik,1,P03713
217518,7sti,2,P01308
217519,7stk,2,P01308
217520,7stt,1,A0A2T3HKC0
217521,7stx,3,P37840
217522,7stz,1,P12830
217523,7su1,3,P16410
217524,7su6,1,A0A5P8YJX5
217525,7suk,18,Q04305
217526,7suk,3,Q12136
217527,7suk,52,P25368
217528,8egw,2,Q6V0I7
217529,8egz,1,P50909
217530,8ehq,2,P9WGY9
217531,8ehq,5,Q06795
217532,8ei3,2,Q15369
217533,7fpn,1,P0ABQ4
217534,7fq3,1,P0ABQ4
217535,7fqk,1,Q99538
217536,7fqr,1,P18031
217537,7fqw,1,P18031
217538,7fqx,1,P18031
217539,7fr3,1,P0DTD1
217540,8e5o,4,P0A8V2
217541,8e5o,7,P0A800
217542,8e5r,1,G4VLE5
217543,8e5t,6,P05737
217544,8e5t,22,Q04660
217545,8e6d,1,K9N7C7
217546,8e6g,1,G0SFD1
217547,8e6i,1,Q9RTP8
217548,8e6x,5,P0A8T7
217549,8e6x,8,P0AFG0
217550,8e73,23,A0A1S3W1K8
217551,8e73,26,A0A1S3V8W7
217552,8e73,33,A0A1S3UVV0
217553,8e73,35,A0A1S3V2B8
217554,8e73,41,A0A1S3UPL8
217555,8e73,40,A0A1S3VXN7
217556,8e73,45,A0A1S3UI49
217557,8e73,11,A0A1S3VF71
217558,8e73,49,A0A1S3UIW7
217559,8e73,52,A0A1S3U8J5
